CITY,FUND_TYPE,AMOUNT,CITY_TARGET
ARBYRD,INCOME_AMT,25001.0,0
ARCADA,INCOME_AMT,0.0,0
ARCADE,INCOME_AMT,850538.0,0
ARCADIA,INCOME_AMT,536086092.0,0
ARCANUM,INCOME_AMT,1278568.0,0
ARCATA,INCOME_AMT,353274906.0,0
ARCH CAPE,INCOME_AMT,219481.0,0
ARCHBALD,INCOME_AMT,899220.0,0
ARCHBOLD,INCOME_AMT,31219432.0,0
ARCHDALE,INCOME_AMT,6935562.0,0
ARCHER,INCOME_AMT,1720493.0,0
ARCHER CITY,INCOME_AMT,2384343.0,0
ARCHER LODGE,INCOME_AMT,839024.0,0
ARCHIBALD,INCOME_AMT,587096.0,0
ARCHIE,INCOME_AMT,2129.0,0
ARCO,INCOME_AMT,1032889.0,0
ARCOLA,INCOME_AMT,4097757.0,0
ARDARA,INCOME_AMT,0.0,0
ARDEN,INCOME_AMT,27949428.0,0
ARDEN HILLS,INCOME_AMT,68846220.0,0
ARDENTOWN,INCOME_AMT,479011.0,0
ARDMORE,INCOME_AMT,1141906162.0,0
ARDSLEY,INCOME_AMT,4646690.0,0
ARDSLEY HDSN,INCOME_AMT,10213154.0,0
ARECIBO,INCOME_AMT,19576759.0,0
AREDALE,INCOME_AMT,0.0,0
ARENA,INCOME_AMT,369013.0,0
ARENAS VALLEY,INCOME_AMT,0.0,0
ARENDTSVILLE,INCOME_AMT,2823439.0,0
ARENZVILLE,INCOME_AMT,116359.0,0
ARGENTA,INCOME_AMT,2314518.0,0
ARGENTINA,INCOME_AMT,12494512.0,0
ARGILLITE,INCOME_AMT,0.0,0
ARGLE,INCOME_AMT,0.0,0
ARGO,INCOME_AMT,0.0,0
ARGONIA,INCOME_AMT,0.0,0
ARGONNE,INCOME_AMT,0.0,0
ARGOS,INCOME_AMT,112222.0,0
ARGUSVILLE,INCOME_AMT,667.0,0
ARGYLE,INCOME_AMT,74177610.0,0
ARHAM,INCOME_AMT,4636863.0,0
ARIEL,INCOME_AMT,184606.0,0
ARIMO,INCOME_AMT,23081.0,0
ARIPEKA,INCOME_AMT,0.0,0
ARISTES,INCOME_AMT,0.0,0
ARITON,INCOME_AMT,25147.0,0
ARIVACA,INCOME_AMT,758916.0,0
ARIZONA CITY,INCOME_AMT,58407.0,0
ARK,INCOME_AMT,0.0,0
ARKABUTLA,INCOME_AMT,54645.0,0
ARKADELPHIA,INCOME_AMT,198595176.0,0
ARKANSAS CITY,INCOME_AMT,33792260.0,0
ARKANSAW,INCOME_AMT,158910.0,0
ARKDALE,INCOME_AMT,0.0,0
ARKOMA,INCOME_AMT,0.0,0
ARKON,INCOME_AMT,0.0,0
ARKPORT,INCOME_AMT,293668.0,0
ARKVILLE,INCOME_AMT,42314534.0,0
ARLEE,INCOME_AMT,1491073.0,0
ARLETA,INCOME_AMT,102798780.0,0
ARLEY,INCOME_AMT,158366.0,0
ARLINGOTN,INCOME_AMT,0.0,0
ARLINGTON,INCOME_AMT,23894792073.0,0
ARLINGTON HEIGHTS,INCOME_AMT,86440539.0,0
ARLINGTON HEIGHTS IL,INCOME_AMT,1859.0,0
ARLINGTON HTS,INCOME_AMT,516303300.0,0
ARLINGTON VA,INCOME_AMT,0.0,0
ARLINGTONHTS,INCOME_AMT,0.0,0
ARLINTGON HEIGHTS,INCOME_AMT,0.0,0
ARLIUNGTON,INCOME_AMT,0.0,0
ARMA,INCOME_AMT,0.0,0
ARMADA,INCOME_AMT,2403121.0,0
ARMAGH,INCOME_AMT,0.0,0
ARMBRUST,INCOME_AMT,0.0,0
ARMENIA,INCOME_AMT,0.0,0
ARMINGTON,INCOME_AMT,0.0,0
ARMONA,INCOME_AMT,1681761.0,0
ARMONK,INCOME_AMT,187369105.0,0
ARMOREL,INCOME_AMT,0.0,0
ARMOUR,INCOME_AMT,15256858.0,0
ARMSTRONG,INCOME_AMT,2146514.0,0
ARMSTRONG CRK,INCOME_AMT,0.0,0
ARMUCHEE,INCOME_AMT,0.0,0
ARNAUDVILLE,INCOME_AMT,1315217.0,0
ARNEGARD,INCOME_AMT,0.0,0
ARNETT,INCOME_AMT,15974.0,0
ARNOLD,INCOME_AMT,63125757.0,0
ARNOLDS PARK,INCOME_AMT,15672666.0,0
ARNOLDSBURG,INCOME_AMT,1728253.0,0
ARNOLDSVILLE,INCOME_AMT,0.0,0
ARNOT,INCOME_AMT,718093.0,0
ARODA,INCOME_AMT,3249456.0,0
AROMA PARK,INCOME_AMT,966639.0,0
AROMAS,INCOME_AMT,618925.0,0
ARONA,INCOME_AMT,0.0,0
ARP,INCOME_AMT,86874.0,0
ARPIN,INCOME_AMT,0.0,0
ARREY,INCOME_AMT,0.0,0
ARRINGTON,INCOME_AMT,12158518.0,0
ARROW ROCK,INCOME_AMT,4828378.0,0
ARROWBEAR LAKE,INCOME_AMT,0.0,0
ARROWBEAR LK,INCOME_AMT,0.0,0
ARROWSIC,INCOME_AMT,454449.0,0
ARROWSMITH,INCOME_AMT,0.0,0
ARROYO,INCOME_AMT,30466803.0,0
ARROYO GRANDE,INCOME_AMT,21084092.0,0
ARROYO HONDO,INCOME_AMT,447577.0,0
ARROYO SECO,INCOME_AMT,3718704.0,0
ART,INCOME_AMT,0.0,0
ARTEMAS,INCOME_AMT,0.0,0
ARTEMUS,INCOME_AMT,0.0,0
ARTESIA,INCOME_AMT,227078882.0,0
ARTESIAN,INCOME_AMT,0.0,0
ARTHUR,INCOME_AMT,18771914.0,0
ARTHURDALE,INCOME_AMT,10459004.0,0
ARTOIS,INCOME_AMT,0.0,0
ARUNDEL,INCOME_AMT,3300859.0,0
ARVADA,INCOME_AMT,725263152.0,0
ARVERNE,INCOME_AMT,57306823.0,0
ARVILLA,INCOME_AMT,0.0,0
ARVIN,INCOME_AMT,1852602.0,0
ARVONIA,INCOME_AMT,316180.0,0
ARYADA,INCOME_AMT,68249.0,0
ASBURN,INCOME_AMT,0.0,0
ASBURY,INCOME_AMT,13509534.0,0
ASBURY PARK,INCOME_AMT,61940980.0,0
ASBURYPARK,INCOME_AMT,0.0,0
ASCUTNEY,INCOME_AMT,83245.0,0
ASH,INCOME_AMT,1540974.0,0
ASH FLAT,INCOME_AMT,1043589.0,0
ASH FORK,INCOME_AMT,496605.0,0
ASH GROVE,INCOME_AMT,0.0,0
ASHABULA,INCOME_AMT,419066.0,0
ASHAWAY,INCOME_AMT,1049086.0,0
ASHBURN,INCOME_AMT,3008918810.0,0
ASHBURNHAM,INCOME_AMT,58885289.0,0
ASHBY,INCOME_AMT,5693202.0,0
ASHCAMP,INCOME_AMT,42585.0,0
ASHDOWN,INCOME_AMT,12073533.0,0
ASHEBORO,INCOME_AMT,234334943.0,0
ASHER,INCOME_AMT,0.0,0
ASHERTON,INCOME_AMT,0.0,0
ASHEVILLE,INCOME_AMT,2172638792.0,0
ASHFIELD,INCOME_AMT,7831690.0,0
ASHFORD,INCOME_AMT,35494166.0,0
ASHINGTON,INCOME_AMT,0.0,0
ASHIPPUN,INCOME_AMT,327549.0,0
ASHKUM,INCOME_AMT,0.0,0
ASHLAND,INCOME_AMT,1959457820.0,0
ASHLAND CITY,INCOME_AMT,2213531.0,0
ASHLEY,INCOME_AMT,26554252.0,0
ASHLEY FALLS,INCOME_AMT,0.0,0
ASHMORE,INCOME_AMT,509940.0,0
ASHRIDGE LANE,INCOME_AMT,0.0,0
ASHTABULA,INCOME_AMT,306989493.0,0
ASHTON,INCOME_AMT,53840358.0,0
ASHUELOT,INCOME_AMT,0.0,0
ASHVILLE,INCOME_AMT,5502128.0,0
ASHWAUBENON,INCOME_AMT,232930.0,0
ASHWOOD,INCOME_AMT,0.0,0
ASKOV,INCOME_AMT,432653.0,0
ASOTIN,INCOME_AMT,55471.0,0
ASPEN,INCOME_AMT,571210903.0,0
ASPEN HILL,INCOME_AMT,0.0,0
ASPERMONT,INCOME_AMT,3380582.0,0
ASPERS,INCOME_AMT,224292.0,0
ASPINWALL,INCOME_AMT,987170.0,0
ASSARIA,INCOME_AMT,0.0,0
ASSONET,INCOME_AMT,36633325.0,0
ASSUMPTION,INCOME_AMT,22367255.0,0
ASTATULA,INCOME_AMT,72323.0,0
ASTON,INCOME_AMT,105761730.0,0
ASTOR,INCOME_AMT,1746986.0,0
ASTORIA,INCOME_AMT,1108629823.0,0
ASTORIA QUEENS,INCOME_AMT,0.0,0
ATALISSA,INCOME_AMT,118649.0,0
ATASCADERO,INCOME_AMT,32051836.0,0
ATASCOCITA,INCOME_AMT,174100.0,0
ATASCOSA,INCOME_AMT,4094805.0,0
ATCHISON,INCOME_AMT,176200990.0,0
ATCO,INCOME_AMT,29341994.0,0
ATGLEN,INCOME_AMT,9226064.0,0
ATHELSTANE,INCOME_AMT,2464874.0,0
ATHENA,INCOME_AMT,912595.0,0
ATHENS,INCOME_AMT,2658039256.0,0
ATHERTON,INCOME_AMT,208507524.0,0
ATHOL,INCOME_AMT,59079319.0,0
ATHOL SPRINGS,INCOME_AMT,0.0,0
ATKINS,INCOME_AMT,1123951.0,0
ATKINSON,INCOME_AMT,58419618.0,0
ATL,INCOME_AMT,0.0,0
ATLAMONTE SPRINGS,INCOME_AMT,522590.0,0
ATLANT,INCOME_AMT,14739379.0,0
ATLANTA,INCOME_AMT,49215994989.0,0
ATLANTIA,INCOME_AMT,24513.0,0
ATLANTIC,INCOME_AMT,16525931.0,0
ATLANTIC BCH,INCOME_AMT,52886599.0,0
ATLANTIC BEACH,INCOME_AMT,9900836.0,0
ATLANTIC CITY,INCOME_AMT,73295494.0,0
ATLANTIC CITY AIRPOR,INCOME_AMT,5511.0,0
ATLANTIC CITY INTL,INCOME_AMT,0.0,0
ATLANTIC HIGHLAN,INCOME_AMT,0.0,0
ATLANTIC HIGHLANDS,INCOME_AMT,2158394.0,0
ATLANTIC HLDS,INCOME_AMT,2152675.0,0
ATLANTIC MINE,INCOME_AMT,470522.0,0
ATLANTIS,INCOME_AMT,9471397.0,0
ATLAS,INCOME_AMT,0.0,0
ATLASBURG,INCOME_AMT,0.0,0
ATMORE,INCOME_AMT,36593189.0,0
ATOKA,INCOME_AMT,4699542.0,0
ATRESIA,INCOME_AMT,0.0,0
ATTALLA,INCOME_AMT,9999982.0,0
ATTAPULGUS,INCOME_AMT,660347.0,0
ATTICA,INCOME_AMT,33795632.0,0
ATTLEBORO,INCOME_AMT,647578339.0,0
ATTLEBORO FALLS,INCOME_AMT,454372.0,0
ATTLEBORO FLS,INCOME_AMT,119273725.0,0
ATWATER,INCOME_AMT,38081991.0,0
ATWOOD,INCOME_AMT,3152987.0,0
AU GRES,INCOME_AMT,129072.0,0
AU SABLE FORKS,INCOME_AMT,60763.0,0
AU SABLE FRKS,INCOME_AMT,607827.0,0
AU TRAIN,INCOME_AMT,0.0,0
AUBERRY,INCOME_AMT,504040.0,0
AUBREY,INCOME_AMT,6327637.0,0
AUBUM HILLS,INCOME_AMT,160202.0,0
AUBURN,INCOME_AMT,1864172419.0,0
AUBURN HILLS,INCOME_AMT,369093131.0,0
AUBURN TWP,INCOME_AMT,1818988.0,0
AUBURN UNIV,INCOME_AMT,4638190.0,0
AUBURN UNIVERSITY,INCOME_AMT,3069557.0,0
AUBURNDALE,INCOME_AMT,78431679.0,0
AUBURNTOWN,INCOME_AMT,0.0,0
AUDUBON,INCOME_AMT,55626959.0,0
AUDUBON PARK,INCOME_AMT,4954213.0,0
AUGUSTA,INCOME_AMT,3741527512.0,0
AUGUSTA SPRGS,INCOME_AMT,37601.0,0
AUGUSTIN,INCOME_AMT,0.0,0
AUKE BAY,INCOME_AMT,7068588.0,0
AULANDER,INCOME_AMT,2023672.0,0
AULT,INCOME_AMT,341052.0,0
AUMSVILLE,INCOME_AMT,492996.0,0
AURELIA,INCOME_AMT,354864.0,0
AUROA,INCOME_AMT,0.0,0
AUROR,INCOME_AMT,0.0,0
AURORA,INCOME_AMT,5675514232.0,0
AUSABLE CHASM,INCOME_AMT,0.0,0
AUSTEL,INCOME_AMT,0.0,0
AUSTELL,INCOME_AMT,16393895.0,0
AUSTERLITZ,INCOME_AMT,802928.0,0
AUSTI,INCOME_AMT,0.0,0
AUSTIN,INCOME_AMT,23733910128.0,0
AUSTIN TX,INCOME_AMT,0.0,0
AUSTINBURG,INCOME_AMT,6298021.0,0
AUSTINCVILLE,INCOME_AMT,0.0,0
AUSTINTOWN,INCOME_AMT,60863703.0,0
AUSTINVILLE,INCOME_AMT,481174.0,0
AUSTRALIA,INCOME_AMT,2992114344.0,0
AUSTRIA,INCOME_AMT,34686564.0,0
AUSTWELL,INCOME_AMT,0.0,0
AUTAUGAVILLE,INCOME_AMT,354744.0,0
AUTRYVILLE,INCOME_AMT,363599.0,0
AUXIER,INCOME_AMT,2300515.0,0
AUXVASSE,INCOME_AMT,273518.0,0
AVA,INCOME_AMT,21324974.0,0
AVALON,INCOME_AMT,94305766.0,0
AVANT,INCOME_AMT,1183635.0,0
AVARADO,INCOME_AMT,0.0,0
AVAWAM,INCOME_AMT,626419.0,0
AVE MARIA,INCOME_AMT,109420000.0,0
AVELLA,INCOME_AMT,630123.0,0
AVENAL,INCOME_AMT,0.0,0
AVENEL,INCOME_AMT,11198290.0,0
AVENTURA,INCOME_AMT,254578469.0,0
AVENUE,INCOME_AMT,1070705.0,0
AVERA,INCOME_AMT,485145.0,0
AVERILL PARK,INCOME_AMT,5234679.0,0
AVERY,INCOME_AMT,983287.0,0
AVERY ISLAND,INCOME_AMT,0.0,0
AVILA BEACH,INCOME_AMT,1450131.0,0
AVILLA,INCOME_AMT,12121960.0,0
AVINGER,INCOME_AMT,1577393.0,0
AVIS,INCOME_AMT,418993.0,0
AVISTON,INCOME_AMT,758853.0,0
AVOCA,INCOME_AMT,4955041.0,0
AVON,INCOME_AMT,304442890.0,0
AVON BY SEA,INCOME_AMT,504655.0,0
AVON BY THE SEA,INCOME_AMT,0.0,0
AVON LAKE,INCOME_AMT,9920092.0,0
AVON PARK,INCOME_AMT,13908640.0,0
AVONDALE,INCOME_AMT,90366398.0,0
AVONDALE EST,INCOME_AMT,7985552.0,0
AVONDALE ESTATES,INCOME_AMT,0.0,0
AVONDALEESTATES,INCOME_AMT,0.0,0
AVONMORE,INCOME_AMT,1451764.0,0
AWENDAW,INCOME_AMT,4741745.0,0
AXIS,INCOME_AMT,587332.0,0
AXSON,INCOME_AMT,0.0,0
AXTELL,INCOME_AMT,9074044.0,0
AXTON,INCOME_AMT,2018020.0,0
AYDEN,INCOME_AMT,2474395.0,0
AYDLETT,INCOME_AMT,70528.0,0
AYER,INCOME_AMT,3915991.0,0
AYLETT,INCOME_AMT,271164.0,0
AYNOR,INCOME_AMT,253686.0,0
AYR,INCOME_AMT,5750.0,0
AYRSHIRE,INCOME_AMT,20898.0,0
AZALEA,INCOME_AMT,567836.0,0
AZALEA PARK,INCOME_AMT,0.0,0
AZALIA,INCOME_AMT,0.0,0
AZEXANDRIA,INCOME_AMT,660799.0,0
AZLE,INCOME_AMT,61999103.0,0
AZTEC,INCOME_AMT,8167997.0,0
AZUSA,INCOME_AMT,291081675.0,0
AZUZA,INCOME_AMT,0.0,0
B AKER,INCOME_AMT,0.0,0
BAATON ROUGE,INCOME_AMT,0.0,0
BABB,INCOME_AMT,0.0,0
BABBITT,INCOME_AMT,175117.0,0
BABCOCK,INCOME_AMT,142961.0,0
BABCOCK RANCH,INCOME_AMT,8765533.0,0
BABSON PARK,INCOME_AMT,23860048.0,0
BABYLON,INCOME_AMT,12701018.0,0
BACA RATON,INCOME_AMT,0.0,0
BACKUS,INCOME_AMT,6425787.0,0
BACLIFF,INCOME_AMT,3184942.0,0
BACONTON,INCOME_AMT,14625555.0,0
BAD AXE,INCOME_AMT,59462981.0,0
BADEN,INCOME_AMT,16735037.0,0
BADGER,INCOME_AMT,8332038.0,0
BADIN,INCOME_AMT,279962.0,0
BAGDAD,INCOME_AMT,3981002.0,0
BAGGS,INCOME_AMT,3440961.0,0
BAGLEY,INCOME_AMT,17136581.0,0
BAGWELL,INCOME_AMT,0.0,0
BAHAMA,INCOME_AMT,5611104.0,0
BAHRAIN,INCOME_AMT,93799.0,0
BAILEY,INCOME_AMT,10421395.0,0
BAILEY ISLAND,INCOME_AMT,0.0,0
BAILEYS HARBOR,INCOME_AMT,1097578.0,0
BAILEYS HBR,INCOME_AMT,1375787.0,0
BAILEYS XRDS,INCOME_AMT,26330332.0,0
BAILEYTON,INCOME_AMT,170029.0,0
BAILEYVILLE,INCOME_AMT,0.0,0
BAINBRIDGE,INCOME_AMT,11692496.0,0
BAINBRIDGE IS,INCOME_AMT,123570239.0,0
BAINBRIDGE ISLAND,INCOME_AMT,33852082.0,0
BAINVILLE,INCOME_AMT,19445.0,0
BAIRD,INCOME_AMT,1600096.0,0
BAIRDFORD,INCOME_AMT,80636.0,0
BAISDEN,INCOME_AMT,41654.0,0
BAITING HOLW,INCOME_AMT,418011.0,0
BAJADERO,INCOME_AMT,891599.0,0
BAKER,INCOME_AMT,56148299.0,0
BAKER CITY,INCOME_AMT,154297203.0,0
BAKERFIELD,INCOME_AMT,0.0,0
BAKERHILL,INCOME_AMT,0.0,0
BAKERS SUMMIT,INCOME_AMT,0.0,0
BAKERSFIELD,INCOME_AMT,1712440140.0,0
BAKERSFIELD -,INCOME_AMT,0.0,0
BAKERSFILED,INCOME_AMT,84082.0,0
BAKERSTOWN,INCOME_AMT,0.0,0
BAKERSVILLE,INCOME_AMT,17192340.0,0
BAKESFIELD,INCOME_AMT,0.0,0
BAL HARBOUR,INCOME_AMT,8713854.0,0
BALA CYNWYD,INCOME_AMT,1062394776.0,0
BALA CYWNYD,INCOME_AMT,73321.0,0
BALA-CYNWYD,INCOME_AMT,0.0,0
BALATON,INCOME_AMT,244992.0,0
BALBOA ISLAND,INCOME_AMT,1618634.0,0
BALCH SPRINGS,INCOME_AMT,1921253.0,0
BALCKSBURG,INCOME_AMT,0.0,0
BALD HEAD ISL,INCOME_AMT,5826437.0,0
BALD HEAD ISLAND,INCOME_AMT,0.0,0
BALD KNOB,INCOME_AMT,187953.0,0
BALDWIN,INCOME_AMT,136581883.0,0
BALDWIN CITY,INCOME_AMT,81353472.0,0
BALDWIN HILLS,INCOME_AMT,40067.0,0
BALDWIN PARK,INCOME_AMT,40542733.0,0
BALDWIN PLACE,INCOME_AMT,434720.0,0
BALDWINSVILLE,INCOME_AMT,42238033.0,0
BALDWINVILLE,INCOME_AMT,465904.0,0
BALDWYN,INCOME_AMT,717480.0,0
BALFOUR,INCOME_AMT,0.0,0
BALITMORE,INCOME_AMT,0.0,0
BALKO,INCOME_AMT,0.0,0
BALL,INCOME_AMT,103505.0,0
BALL GROUND,INCOME_AMT,16881609.0,0
BALLANTINE,INCOME_AMT,0.0,0
BALLARD,INCOME_AMT,108146.0,0
BALLENTINE,INCOME_AMT,436756.0,0
BALLICO,INCOME_AMT,0.0,0
BALLINGER,INCOME_AMT,947740.0,0
BALLSTON,INCOME_AMT,0.0,0
BALLSTON LAKE,INCOME_AMT,2104966.0,0
BALLSTON SPA,INCOME_AMT,56683643.0,0
BALLTIMORE,INCOME_AMT,0.0,0
BALLWIN,INCOME_AMT,74460641.0,0
BALLWIN CITY,INCOME_AMT,0.0,0
BALLY,INCOME_AMT,909171.0,0
BALM,INCOME_AMT,0.0,0
BALMORHEA,INCOME_AMT,0.0,0
BALSAM,INCOME_AMT,7329451.0,0
BALSAM GROVE,INCOME_AMT,625106.0,0
BALSAM LAKE,INCOME_AMT,2458889.0,0
BALT,INCOME_AMT,0.0,0
BALTA,INCOME_AMT,0.0,0
BALTIC,INCOME_AMT,1151831.0,0
BALTIMORE,INCOME_AMT,45066216170.0,0
BALTIMORE CITY,INCOME_AMT,0.0,0
BALTINORE,INCOME_AMT,0.0,0
BALTIORE,INCOME_AMT,0.0,0
BALTO,INCOME_AMT,0.0,0
BALWIN,INCOME_AMT,0.0,0
BAMBERG,INCOME_AMT,55939854.0,0
BAMBRIDGE,INCOME_AMT,0.0,0
BAN PEDRO,INCOME_AMT,0.0,0
BANCO,INCOME_AMT,0.0,0
BANCROFT,INCOME_AMT,814253.0,0
BANDERA,INCOME_AMT,116169498.0,0
BANDON,INCOME_AMT,13899009.0,0
BANDY,INCOME_AMT,0.0,0
BANEBERRY,INCOME_AMT,3300.0,0
BANGALL,INCOME_AMT,5813801.0,0
BANGER,INCOME_AMT,0.0,0
BANGLADESH,INCOME_AMT,80559999.0,0
BANGOR,INCOME_AMT,832024866.0,0
BANGS,INCOME_AMT,1025252.0,0
BANITO SPRINGS,INCOME_AMT,0.0,0
BANKS,INCOME_AMT,547303.0,0
BANKSTON,INCOME_AMT,0.0,0
BANNER,INCOME_AMT,633823.0,0
BANNER ELK,INCOME_AMT,56473333.0,0
BANNING,INCOME_AMT,108627800.0,0
BANNISTER,INCOME_AMT,163080.0,0
BANNOCKBURN,INCOME_AMT,133945793.0,0
BANQUETE,INCOME_AMT,0.0,0
BANTAM,INCOME_AMT,2080436.0,0
BANTON ROUGE,INCOME_AMT,36377.0,0
BAPCHULE,INCOME_AMT,0.0,0
BAPTISTOWN,INCOME_AMT,427585.0,0
BAR HARBOR,INCOME_AMT,830723797.0,0
BAR MILLS,INCOME_AMT,1212538.0,0
BAR NUNN,INCOME_AMT,498895.0,0
BAR ROCKAWAY,INCOME_AMT,50.0,0
BARABOO,INCOME_AMT,40132630.0,0
BARAGA,INCOME_AMT,1436256.0,0
BARATARIA,INCOME_AMT,8046.0,0
BARBADOS,INCOME_AMT,0.0,0
BARBEAU,INCOME_AMT,0.0,0
BARBERTON,INCOME_AMT,829923203.0,0
BARBERVILLE,INCOME_AMT,269316.0,0
BARBOURSVILLE,INCOME_AMT,8243383.0,0
BARBOURVILLE,INCOME_AMT,72357710.0,0
BARCELONETA,INCOME_AMT,28937785.0,0
BARCLAY,INCOME_AMT,0.0,0
BARCO,INCOME_AMT,0.0,0
BARD,INCOME_AMT,0.0,0
BARDONIA,INCOME_AMT,1386608.0,0
BARDSTOWN,INCOME_AMT,249159463.0,0
BARDWELL,INCOME_AMT,800392.0,0
BAREA,INCOME_AMT,0.0,0
BAREFOOT BAY,INCOME_AMT,0.0,0
BARGERSVILLE,INCOME_AMT,6513432.0,0
BARHAMSVILLE,INCOME_AMT,349820.0,0
BARIEN,INCOME_AMT,0.0,0
BARING,INCOME_AMT,283323.0,0
BARING PLT,INCOME_AMT,1921.0,0
BARITSTOWN,INCOME_AMT,0.0,0
BARIUM SPNGS,INCOME_AMT,49789593.0,0
BARIUM SPRINGS,INCOME_AMT,0.0,0
BARK RIVER,INCOME_AMT,744405.0,0
BARKELEY,INCOME_AMT,0.0,0
BARKER,INCOME_AMT,2530947.0,0
BARKHAMSTED,INCOME_AMT,76641.0,0
BARKSDALE,INCOME_AMT,51551.0,0
BARKSDALE AFB,INCOME_AMT,105439.0,0
BARLING,INCOME_AMT,3972506.0,0
BARLOW,INCOME_AMT,1427011.0,0
BARLTESVILLE,INCOME_AMT,0.0,0
BARNARD,INCOME_AMT,1466873.0,0
BARNARDSVILLE,INCOME_AMT,1617191.0,0
BARNEGAT,INCOME_AMT,2715468.0,0
BARNEGAT LGT,INCOME_AMT,4088597.0,0
BARNES,INCOME_AMT,226327.0,0
BARNES CITY,INCOME_AMT,0.0,0
BARNESTON,INCOME_AMT,0.0,0
BARNESVILLE,INCOME_AMT,100267698.0,0
BARNET,INCOME_AMT,77706.0,0
BARNETT,INCOME_AMT,0.0,0
BARNEVELD,INCOME_AMT,1476204.0,0
BARNEY,INCOME_AMT,0.0,0
BARNEY DRIVE,INCOME_AMT,0.0,0
BARNHART,INCOME_AMT,1141671.0,0
BARNSBORO,INCOME_AMT,0.0,0
BARNSDALL,INCOME_AMT,9308.0,0
BARNSTABLE,INCOME_AMT,11436936.0,0
BARNSTEAD,INCOME_AMT,613602.0,0
BARNUM,INCOME_AMT,453520.0,0
BARNWELL,INCOME_AMT,19718645.0,0
BARODA,INCOME_AMT,314375.0,0
BARRACKVILLE,INCOME_AMT,0.0,0
BARRANQUITAS,INCOME_AMT,17946495.0,0
BARRE,INCOME_AMT,270614371.0,0
BARREN SPGS,INCOME_AMT,72067.0,0
BARRETT,INCOME_AMT,0.0,0
BARRIGADA,INCOME_AMT,613748.0,0
BARRINGTON,INCOME_AMT,241344355.0,0
BARRINGTON HILLS,INCOME_AMT,1000.0,0
BARRON,INCOME_AMT,44674008.0,0
BARRONETT,INCOME_AMT,13578.0,0
BARROW,INCOME_AMT,87843356.0,0
BARRY,INCOME_AMT,69120.0,0
BARRYTON,INCOME_AMT,23423.0,0
BARRYTOWN,INCOME_AMT,0.0,0
BARRYVILLE,INCOME_AMT,4060888.0,0
BARSTON,INCOME_AMT,0.0,0
BARSTOW,INCOME_AMT,22600458.0,0
BARSTOWN,INCOME_AMT,0.0,0
BART,INCOME_AMT,1987038.0,0
BARTELSO,INCOME_AMT,97483.0,0
BARTESVILLE,INCOME_AMT,0.0,0
BARTLESVILLE,INCOME_AMT,162532843.0,0
BARTLETT,INCOME_AMT,514817400.0,0
BARTLEY,INCOME_AMT,620.0,0
BARTO,INCOME_AMT,4719711.0,0
BARTON,INCOME_AMT,1646545.0,0
BARTON CITY,INCOME_AMT,184146.0,0
BARTONSVILLE,INCOME_AMT,255048.0,0
BARTONVILLE,INCOME_AMT,20157386.0,0
BARTOW,INCOME_AMT,206429398.0,0
BARTSVILLE,INCOME_AMT,443301.0,0
BARWICK,INCOME_AMT,0.0,0
BASALT,INCOME_AMT,42814843.0,0
BASCO,INCOME_AMT,0.0,0
BASCOM,INCOME_AMT,4797916.0,0
BASEHOR,INCOME_AMT,3049655.0,0
BASILE,INCOME_AMT,1022287.0,0
BASIN,INCOME_AMT,17137484.0,0
BASIN CITY,INCOME_AMT,0.0,0
BASKERVILLE,INCOME_AMT,2914443.0,0
BASKETT,INCOME_AMT,120386.0,0
BASKIN,INCOME_AMT,0.0,0
BASKING RIDGE,INCOME_AMT,1077467200.0,0
BASKOP,INCOME_AMT,79279.0,0
BASOM,INCOME_AMT,359373.0,0
BASS HARBOR,INCOME_AMT,89876.0,0
BASS LAKE,INCOME_AMT,471873.0,0
BASSETERRE,INCOME_AMT,1.0,0
BASSETT,INCOME_AMT,3061016.0,0
BASSFIELD,INCOME_AMT,0.0,0
BASTIAN,INCOME_AMT,8194429.0,0
BASTROP,INCOME_AMT,453061457.0,0
BASYE,INCOME_AMT,1655637.0,0
BAT CAVE,INCOME_AMT,133866.0,0
BATAVIA,INCOME_AMT,110860821.0,0
BATCHELOR,INCOME_AMT,1181067.0,0
BATCHTOWN,INCOME_AMT,5556.0,0
BATES,INCOME_AMT,0.0,0
BATES CITY,INCOME_AMT,0.0,0
BATESBURG,INCOME_AMT,1982997.0,0
BATESBURG LEESVILLE,INCOME_AMT,0.0,0
BATESBURG-LEESVILLE,INCOME_AMT,0.0,0
BATESLAND,INCOME_AMT,0.0,0
BATESVILLE,INCOME_AMT,673291511.0,0
BATH,INCOME_AMT,219992788.0,0
BATH SPRINGS,INCOME_AMT,50154.0,0
BATON,INCOME_AMT,0.0,0
BATON ROGUE,INCOME_AMT,0.0,0
BATON ROUGE,INCOME_AMT,8271681397.0,0
BATSBRG LEVIL,INCOME_AMT,10588655.0,0
BATSON,INCOME_AMT,3.0,0
BATTIEST,INCOME_AMT,0.0,0
BATTLE CREEK,INCOME_AMT,4267012440.0,0
BATTLE CRK,INCOME_AMT,0.0,0
BATTLE GROUND,INCOME_AMT,38780453.0,0
BATTLE LAKE,INCOME_AMT,883267.0,0
BATTLE MOUNTAIN,INCOME_AMT,0.0,0
BATTLE MTN,INCOME_AMT,450470.0,0
BATTLEBORO,INCOME_AMT,1120392.0,0
BATTLECREEK,INCOME_AMT,0.0,0
